time [h]	Qdot1 [W]	Qdot2 [W]	Qdot3 [W]
2827	248.0	1732.3	15666.1
2828	915.1	6479.8	16904.4
2829	387.8	2439.7	17853.7
2830	435.7	2631.1	18713.8
2831	0.0	95.1	19133.2
2832	0.0	155.5	1694.5
2833	2.4	193.8	1694.5
2834	21.3	211.4	1741.4
2835	34.9	269.4	1865.1
2836	45.0	319.3	1947.9
2837	1901.4	6530.2	2053.3
2838	1156.5	8467.7	2948.0
2839	388.9	3410.3	39639.2
2840	183.1	2074.5	28982.9
2841	69.3	1074.0	26951.1
2842	22.4	428.3	24868.1
2843	0.0	238.7	21648.6
2844	0.0	143.1	21522.4
2845	0.0	87.7	21195.5
2846	0.0	60.8	20210.9
2847	0.0	39.9	20781.0
2848	0.0	33.6	20786.8
2849	0.0	38.8	20937.1
2850	0.0	56.9	20961.0
2851	0.0	129.1	20650.1
2852	531.4	4548.3	24492.6
2853	0.0	239.2	27796.0
2854	0.0	309.5	29552.2
2855	0.0	0.0	29959.7
2856	0.0	0.0	1695.2
2857	0.0	1.5	1756.0
2858	0.0	12.9	1933.5
2859	0.0	22.8	2140.9
2860	0.0	36.6	2426.6
2861	515.7	1229.7	8629.1
2862	752.5	4980.7	7700.7
2863	59.5	312.5	51326.7
2864	0.7	106.8	42290.2
2865	0.0	43.7	36666.6
2866	0.0	14.3	32101.9
2867	0.0	1.1	29060.8
2868	0.0	0.0	26749.7
2869	0.0	0.0	25280.8
2870	0.0	0.0	23411.1
2871	0.0	0.0	22287.7
2872	0.0	0.0	21709.7
2873	0.0	0.0	21779.7
2874	0.0	0.0	23941.1
2875	0.0	0.0	20586.4
2876	383.6	3978.8	24110.0
2877	0.0	5.5	28286.1
2878	0.0	9.1	31398.3
2879	0.0	0.0	32258.6
2880	0.0	0.0	1694.5
2881	0.0	0.0	1731.4
2882	0.0	0.0	1872.8
2883	0.0	0.0	2048.0
2884	0.0	0.0	2302.1
2885	0.0	93.9	7292.1
2886	468.0	4088.4	7210.8
2887	0.0	27.7	50369.9
2888	0.0	10.7	39414.8
2889	0.0	0.6	33281.3
2890	0.0	0.0	29142.7
2891	0.0	0.0	25432.3
2892	0.0	0.0	22813.8
2893	0.0	0.0	21224.2
2894	0.0	0.0	19737.4
2895	0.0	0.0	18354.5
2896	0.0	0.0	17510.9
2897	0.0	0.0	16961.7
2898	0.0	0.0	16951.1
2899	0.0	0.0	14820.9
2900	118.7	2004.8	17574.5
2901	0.0	0.0	20369.0
2902	0.0	0.0	20496.1
2903	0.0	0.0	20078.1
2904	0.0	0.0	1694.5
2905	0.0	0.0	1694.5
2906	0.0	0.0	1719.8
2907	0.0	0.0	1839.4
2908	0.0	0.0	1961.9
2909	0.0	77.2	5334.6
2910	377.4	3662.9	5369.0
2911	0.0	21.5	36043.3
2912	0.0	6.6	25831.5
2913	0.0	0.0	22665.0
2914	0.0	0.0	20619.0
2915	0.0	0.0	18255.4
2916	0.0	0.0	16723.4
2917	0.0	0.0	14849.2
2918	0.0	0.0	13214.6
2919	0.0	0.0	12678.2
2920	0.0	0.0	12348.9
2921	0.0	0.0	12150.8
2922	0.0	0.0	12328.2
2923	0.0	0.0	12012.9
2924	74.5	1461.7	13513.7
2925	0.0	0.0	15370.1
2926	0.0	0.0	16700.9
2927	0.0	0.0	17885.4
2928	0.0	0.0	1694.5
2929	0.0	0.0	1694.5
2930	0.0	0.0	1699.2
2931	0.0	0.0	1768.0
2932	0.0	0.0	1896.8
2933	0.0	7.8	4848.2
2934	299.9	2624.8	4248.0
2935	0.0	0.0	32573.6
2936	0.0	0.0	22756.6
2937	0.0	0.0	18153.0
2938	0.0	0.0	15274.3
2939	0.0	0.0	12991.6
2940	0.0	0.0	10421.0
2941	0.0	0.0	9030.0
2942	0.0	0.0	7846.1
2943	0.0	0.0	7356.1
2944	0.0	0.0	7639.7
2945	0.0	0.0	7614.1
2946	0.0	0.0	7733.3
2947	0.0	0.0	7968.3
2948	5.6	818.1	10403.3
2949	0.0	0.0	11661.8
2950	0.0	0.0	12403.5
2951	0.0	0.0	12884.7
2952	0.0	0.0	1694.5
2953	0.0	0.0	1694.5
2954	0.0	0.0	1694.5
2955	0.0	0.0	1722.1
2956	0.0	0.0	1796.6
2957	0.0	0.0	3229.9
2958	237.3	1737.8	3080.9
2959	0.0	0.0	23241.0
2960	0.0	0.0	16705.0
2961	0.0	0.0	14184.4
2962	0.0	0.0	12901.4
2963	0.0	0.0	11613.5
2964	0.0	0.0	9262.2
2965	0.0	0.0	7777.5
2966	0.0	0.0	6919.8
2967	0.0	0.0	6535.7
2968	0.0	0.0	6897.5
2969	0.0	0.0	7193.6
2970	0.0	0.0	7501.5
2971	0.0	0.0	8545.3
2972	144.0	2297.3	10053.2
2973	0.0	1.6	10839.5
2974	0.0	11.6	11585.8
2975	0.0	0.0	11838.3
2976	0.0	0.0	1694.5
2977	0.0	0.0	1694.5
2978	0.0	0.0	1694.5
2979	0.0	0.0	1710.4
2980	0.0	0.0	1764.4
2981	0.0	163.2	1796.3
2982	430.0	4110.5	2325.1
2983	0.0	96.9	23634.3
2984	0.0	101.5	18716.0
2985	0.0	101.2	16250.7
2986	0.0	101.5	14808.0
2987	0.0	99.6	14038.5
2988	0.0	95.9	13656.8
2989	0.0	88.2	13413.3
2990	0.0	90.3	13341.5
2991	0.0	113.4	13532.6
2992	0.0	138.1	13711.4
2993	0.0	143.8	13906.0
2994	0.0	189.7	14319.0
2995	0.0	285.6	14896.7
2996	464.7	4690.1	15500.8
2997	0.0	647.8	16120.3
2998	0.9	762.5	16748.1
2999	0.0	20.2	16746.2
3000	0.0	53.0	1694.5
3001	0.0	64.5	1694.5
3002	0.0	76.0	1758.4
3003	0.0	99.5	1878.3
3004	0.0	161.7	1948.9
3005	581.0	4055.8	2007.5
3006	815.1	7261.8	2745.7
3007	158.9	2459.2	31291.6
3008	109.4	2008.0	25815.9
3009	75.2	1871.9	23313.5
3010	45.3	1622.4	21523.6
3011	30.3	1567.9	20411.9
3012	30.9	1852.1	19970.7
3013	36.5	1959.9	19547.1
3014	46.8	1845.7	19164.6
3015	71.1	1604.6	19146.1
3016	106.6	1809.3	19159.8
3017	182.3	2203.7	19313.2
3018	312.5	2669.4	20214.1
3019	389.0	2887.0	21384.9
3020	992.2	7388.2	22452.5
3021	430.8	3081.3	23231.5
3022	459.1	3539.7	24022.8
3023	0.0	278.7	23982.4
3024	0.0	416.2	1698.1
3025	2.4	519.6	1763.3
3026	23.6	657.3	1905.0
3027	39.5	780.8	2011.0
3028	51.7	929.5	2254.7
3029	2348.0	14568.3	7142.5
3030	1730.9	13972.8	7039.2
3031	798.2	8194.2	46167.1
3032	555.0	7353.1	34083.0
3033	338.7	6300.5	27703.2
3034	180.1	5385.3	25948.6
3035	48.3	3256.9	24986.8
3036	15.0	1821.6	23753.4
3037	0.0	1213.0	22290.3
3038	14.2	2053.4	20973.4
3039	81.6	2689.4	20046.2
3040	75.7	2868.9	18750.3
3041	202.1	3661.6	18340.6
3042	371.6	4019.3	18004.5
3043	450.9	3899.1	18541.4
3044	1071.1	8207.4	19958.5
3045	470.7	3850.9	20939.2
3046	477.7	4006.4	21561.0
3047	0.0	298.0	21480.5
3048	0.0	374.2	1696.9
3049	5.1	411.6	1754.8
3050	23.1	455.2	1868.0
3051	34.9	517.6	1964.4
3052	40.0	544.1	2067.3
3053	1715.8	8611.5	4575.6
3054	913.7	8434.9	4768.6
3055	102.2	1463.1	37228.0
3056	2.1	259.1	26548.8
3057	0.0	122.1	22241.3
3058	0.0	67.2	19040.1
3059	0.0	31.0	17270.0
3060	0.0	14.5	16456.4
3061	0.0	3.1	15970.2
3062	0.0	0.0	15294.4
3063	0.0	0.0	14661.9
3064	0.0	0.0	14334.2
3065	0.0	0.1	14172.8
3066	0.0	4.0	13605.9
3067	0.0	9.2	13279.7
3068	398.8	4302.7	14103.3
3069	0.0	21.5	15407.2
3070	0.0	29.1	16629.5
3071	0.0	0.0	17056.6
3072	0.0	0.0	1694.5
3073	0.0	0.0	1694.5
3074	0.0	0.0	1707.9
3075	0.0	0.0	1803.9
3076	0.0	0.0	1920.2
3077	164.5	881.8	4168.9
3078	599.3	4871.4	4365.4
3079	16.1	287.6	34323.9
3080	0.0	175.7	24457.0
3081	0.0	99.6	21355.1
3082	0.0	61.7	18556.6
3083	0.0	38.7	16382.2
3084	0.0	22.9	14540.9
3085	0.0	24.1	12857.4
3086	0.0	21.3	11505.2
3087	0.0	24.5	10479.1
3088	0.0	39.2	9834.3
3089	0.0	46.0	9317.5
3090	0.0	60.9	9602.1
3091	0.0	94.5	10502.4
3092	460.3	4503.0	11495.8
3093	0.0	273.9	12303.5
3094	18.4	351.9	12936.0
3095	0.0	0.0	13020.2
3096	0.0	0.0	1694.5
3097	0.0	0.0	1694.5
3098	0.0	9.9	1694.7
3099	0.0	20.7	1748.9
3100	0.0	26.9	1819.2
3101	563.4	2113.3	3105.9
3102	778.4	5657.9	2958.1
3103	147.9	1009.1	23569.6
3104	97.8	784.7	17517.8
3105	40.9	490.3	14912.7
3106	0.0	164.8	13202.6
3107	0.0	109.0	11938.3
3108	0.0	65.1	10085.9
3109	0.0	43.5	8502.2
3110	0.0	28.7	7424.3
3111	0.0	23.8	6860.0
3112	0.0	32.9	7232.7
3113	0.0	40.3	7200.9
3114	0.0	52.0	7255.9
3115	0.0	90.5	7430.8
3116	437.0	4466.5	8200.0
3117	0.0	316.6	10296.5
3118	13.4	497.4	10789.7
3119	0.0	0.0	10751.7
3120	0.0	0.7	971.7
3121	0.0	22.5	1694.5
3122	0.0	41.6	1694.5
3123	0.0	56.6	1705.6
3124	0.0	75.3	1768.0
3125	679.9	3982.8	2420.9
3126	784.1	6658.4	2513.1
3127	62.9	1201.4	19646.1
3128	0.0	544.0	14523.9
3129	0.0	272.8	12557.9
3130	0.0	120.7	11401.4
3131	0.0	37.0	10620.4
3132	0.0	16.5	9160.6
3133	0.0	6.2	7497.4
3134	0.0	1.9	6410.2
3135	0.0	2.2	6000.7
3136	0.0	4.7	6506.6
3137	0.0	6.9	6752.6
3138	0.0	10.3	6973.6
3139	0.0	21.1	7879.4
3140	373.2	3932.5	9344.0
3141	0.0	39.4	10103.0
3142	0.0	54.2	10741.8
3143	0.0	0.0	11094.7
3144	0.0	0.0	1694.5
3145	0.0	0.0	1694.5
3146	0.0	0.0	1694.5
3147	0.0	0.0	1719.7
3148	0.0	0.0	1775.1
3149	123.7	583.7	1794.8
3150	490.2	4394.3	2113.7
3151	0.0	70.0	20075.5
3152	0.0	39.8	15693.2
3153	0.0	19.5	13966.4
3154	0.0	10.3	12934.0
3155	0.0	5.2	11934.6
3156	0.0	0.1	11037.4
3157	0.0	0.0	10107.0
3158	0.0	0.0	9020.2
3159	0.0	0.0	8509.8
3160	0.0	0.0	8841.2
3161	0.0	0.6	8937.2
3162	0.0	9.5	9165.1
3163	0.0	27.5	9251.1
3164	303.5	3566.2	9671.3
3165	0.0	68.0	10575.9
3166	0.0	79.4	11538.7
3167	0.0	0.0	11892.8
3168	0.0	0.0	1694.5
3169	0.0	0.0	1694.5
3170	0.0	0.0	1694.5
3171	0.0	0.0	1729.9
3172	0.0	0.0	1781.3
3173	40.9	672.8	1810.0
3174	513.9	4646.7	2108.3
3175	0.0	340.9	19716.3
3176	0.0	408.1	15181.6
3177	0.0	276.9	13190.6
3178	0.0	162.5	11784.4
3179	0.0	111.4	10587.0
3180	0.0	106.8	9286.1
3181	0.0	89.8	7238.5
3182	0.0	50.4	6128.8
3183	0.0	76.8	5704.6
3184	0.0	153.3	5724.5
3185	0.0	184.3	5813.3
3186	0.0	202.8	6152.2
3187	0.0	479.4	6495.2
3188	453.0	5002.5	8382.4
3189	0.0	822.5	9370.8
3190	0.0	1119.7	9854.3
3191	0.0	28.2	9957.0
3192	0.0	62.5	1457.2
3193	0.0	111.0	1694.5
3194	0.0	185.2	1694.5
3195	0.0	282.9	1699.3
3196	0.0	312.1	1771.6
3197	761.0	7812.4	3446.6
3198	852.7	9998.0	3239.6
3199	181.0	4219.2	18873.3
3200	53.6	2228.4	13777.2
3201	2.9	1220.4	11355.2
3202	0.0	786.7	9800.9
3203	0.0	588.0	7356.6
3204	0.0	379.4	6361.9
3205	0.0	265.2	5424.7
3206	0.0	233.3	4531.4
3207	0.0	298.6	4035.7
3208	0.0	716.1	4146.6
3209	0.0	1439.6	4251.7
3210	0.0	1891.5	4465.2
3211	7.9	2282.8	4744.3
3212	642.1	7354.7	5328.7
3213	120.3	3322.9	5901.8
3214	146.2	3422.5	6199.7
3215	0.0	208.4	7104.9
3216	0.0	359.1	0.0
3217	0.0	462.2	0.0
3218	0.0	489.9	94.3
3219	0.1	504.7	357.3
3220	11.9	592.0	1524.0
3221	998.5	10984.0	2317.6
3222	904.9	10692.5	2429.0
3223	177.1	4570.4	15028.9
3224	45.5	2488.9	11388.0
3225	3.6	1048.0	9726.0
3226	0.0	582.5	8717.1
3227	0.0	484.7	8071.0
3228	0.0	475.9	6895.1
3229	0.0	413.2	5557.4
3230	0.0	343.0	4952.9
3231	0.0	406.1	4744.6
3232	0.0	565.5	4841.1
3233	0.0	884.6	4877.8
3234	0.0	1716.3	5073.8
3235	4.8	2556.0	5469.4
3236	645.4	7803.6	6999.5
3237	145.7	4374.0	8042.2
3238	190.9	5309.9	8385.1
3239	0.0	513.0	8264.6
3240	0.0	682.0	172.8
3241	0.0	0.0	0.0
3242	0.0	0.0	0.0
3243	0.0	0.0	0.0
3244	0.0	0.0	0.0
3245	0.0	0.0	0.0
3246	0.0	0.0	0.0
3247	0.0	0.0	0.0
3248	0.0	0.0	0.0
3249	0.0	0.0	0.0
3250	0.0	0.0	0.0
3251	0.0	0.0	0.0
3252	0.0	0.0	0.0
3253	0.0	0.0	0.0
3254	0.0	0.0	0.0
3255	0.0	0.0	0.0
3256	0.0	0.0	0.0
3257	0.0	0.0	0.0
3258	0.0	0.0	0.0
3259	0.0	0.0	0.0
3260	0.0	0.0	0.0
3261	0.0	0.0	0.0
3262	0.0	0.0	0.0
3263	0.0	0.0	0.0
3264	0.0	0.0	0.0
3265	0.0	0.0	0.0
3266	0.0	0.0	0.0
3267	0.0	0.0	0.0
3268	0.0	0.0	0.0
3269	0.0	0.0	0.0
3270	0.0	0.0	0.0
3271	0.0	0.0	0.0
3272	0.0	0.0	0.0
3273	0.0	0.0	0.0
3274	0.0	0.0	0.0
3275	0.0	0.0	0.0
3276	0.0	0.0	0.0
3277	0.0	0.0	0.0
3278	0.0	0.0	0.0
3279	0.0	0.0	0.0
3280	0.0	0.0	0.0
3281	0.0	0.0	0.0
3282	0.0	0.0	0.0
3283	0.0	0.0	0.0
3284	0.0	0.0	0.0
3285	0.0	0.0	0.0
3286	0.0	0.0	0.0
3287	0.0	0.0	0.0
3288	0.0	0.0	0.0
3289	0.0	0.0	0.0
3290	0.0	0.0	0.0
3291	0.0	0.0	0.0
3292	0.0	0.0	0.0
3293	0.0	0.0	0.0
3294	0.0	0.0	0.0
3295	0.0	0.0	0.0
3296	0.0	0.0	0.0
3297	0.0	0.0	0.0
3298	0.0	0.0	0.0
3299	0.0	0.0	0.0
3300	0.0	0.0	0.0
3301	0.0	0.0	0.0
3302	0.0	0.0	0.0
3303	0.0	0.0	0.0
3304	0.0	0.0	0.0
3305	0.0	0.0	0.0
3306	0.0	0.0	0.0
3307	0.0	0.0	0.0
3308	0.0	0.0	0.0
3309	0.0	0.0	0.0
3310	0.0	0.0	0.0
3311	0.0	0.0	0.0
3312	0.0	0.0	0.0
3313	0.0	0.0	0.0
3314	0.0	0.0	0.0
3315	0.0	0.0	0.0
3316	0.0	0.0	0.0
3317	0.0	0.0	0.0
3318	0.0	0.0	0.0
3319	0.0	0.0	0.0
3320	0.0	0.0	0.0
3321	0.0	0.0	0.0
3322	0.0	0.0	0.0
3323	0.0	0.0	0.0
3324	0.0	0.0	0.0
3325	0.0	0.0	0.0
3326	0.0	0.0	0.0
3327	0.0	0.0	0.0
3328	0.0	0.0	0.0
3329	0.0	0.0	0.0
3330	0.0	0.0	0.0
3331	0.0	0.0	0.0
3332	0.0	0.0	0.0
3333	0.0	0.0	0.0
3334	0.0	0.0	0.0
3335	0.0	0.0	0.0
3336	0.0	0.0	0.0
3337	0.0	0.0	0.0
3338	0.0	0.0	0.0
3339	0.0	0.0	0.0
3340	0.0	0.0	0.0
3341	0.0	0.0	0.0
3342	0.0	0.0	0.0
3343	0.0	0.0	0.0
3344	0.0	0.0	0.0
3345	0.0	0.0	0.0
3346	0.0	0.0	0.0
3347	0.0	0.0	0.0
3348	0.0	0.0	0.0
3349	0.0	0.0	0.0
3350	0.0	0.0	0.0
3351	0.0	0.0	0.0
3352	0.0	0.0	0.0
3353	0.0	0.0	0.0
3354	0.0	0.0	0.0
3355	0.0	0.0	0.0
3356	0.0	0.0	0.0
3357	0.0	0.0	0.0
3358	0.0	0.0	0.0
3359	0.0	0.0	0.0
3360	0.0	0.0	0.0
3361	0.0	0.0	0.0
3362	0.0	0.0	0.0
3363	0.0	0.0	0.0
3364	0.0	0.0	0.0
3365	0.0	0.0	0.0
3366	0.0	0.0	0.0
3367	0.0	0.0	0.0
3368	0.0	0.0	0.0
3369	0.0	0.0	0.0
3370	0.0	0.0	0.0
3371	0.0	0.0	0.0
3372	0.0	0.0	0.0
3373	0.0	0.0	0.0
3374	0.0	0.0	0.0
3375	0.0	0.0	0.0
3376	0.0	0.0	0.0
3377	0.0	0.0	0.0
3378	0.0	0.0	0.0
3379	0.0	0.0	0.0
3380	0.0	0.0	0.0
3381	0.0	0.0	0.0
3382	0.0	0.0	0.0
3383	0.0	0.0	0.0
3384	0.0	0.0	0.0
3385	0.0	0.0	0.0
3386	0.0	0.0	0.0
3387	0.0	0.0	0.0
3388	0.0	0.0	0.0
3389	0.0	0.0	0.0
3390	0.0	0.0	0.0
3391	0.0	0.0	0.0
3392	0.0	0.0	0.0
3393	0.0	0.0	0.0
3394	0.0	0.0	0.0
3395	0.0	0.0	0.0
3396	0.0	0.0	0.0
3397	0.0	0.0	0.0
3398	0.0	0.0	0.0
3399	0.0	0.0	0.0
3400	0.0	0.0	0.0
3401	0.0	0.0	0.0
3402	0.0	0.0	0.0
3403	0.0	0.0	0.0
3404	0.0	0.0	0.0
3405	0.0	0.0	0.0
3406	0.0	0.0	0.0
3407	0.0	0.0	0.0
3408	0.0	0.0	0.0
3409	0.0	0.0	0.0
3410	0.0	0.0	0.0
3411	0.0	0.0	0.0
3412	0.0	0.0	0.0
3413	0.0	0.0	0.0
3414	0.0	0.0	0.0
3415	0.0	0.0	0.0
3416	0.0	0.0	0.0
3417	0.0	0.0	0.0
3418	0.0	0.0	0.0
3419	0.0	0.0	0.0
3420	0.0	0.0	0.0
3421	0.0	0.0	0.0
3422	0.0	0.0	0.0
3423	0.0	0.0	0.0
3424	0.0	0.0	0.0
3425	0.0	0.0	0.0
3426	0.0	0.0	0.0
3427	0.0	0.0	0.0
3428	0.0	0.0	0.0
3429	0.0	0.0	0.0
3430	0.0	0.0	0.0
3431	0.0	0.0	0.0
3432	0.0	0.0	0.0
3433	0.0	0.0	0.0
3434	0.0	0.0	0.0
3435	0.0	0.0	0.0
3436	0.0	0.0	0.0
3437	0.0	0.0	0.0
3438	0.0	0.0	0.0
3439	0.0	0.0	0.0
3440	0.0	0.0	0.0
3441	0.0	0.0	0.0
3442	0.0	0.0	0.0
3443	0.0	0.0	0.0
3444	0.0	0.0	0.0
3445	0.0	0.0	0.0
3446	0.0	0.0	0.0
3447	0.0	0.0	0.0
3448	0.0	0.0	0.0
3449	0.0	0.0	0.0
3450	0.0	0.0	0.0
3451	0.0	0.0	0.0
3452	0.0	0.0	0.0
3453	0.0	0.0	0.0
3454	0.0	0.0	0.0
3455	0.0	0.0	0.0
3456	0.0	0.0	0.0
3457	0.0	0.0	0.0
3458	0.0	0.0	0.0
3459	0.0	0.0	0.0
3460	0.0	0.0	0.0
3461	0.0	0.0	0.0
3462	0.0	0.0	0.0
3463	0.0	0.0	0.0
3464	0.0	0.0	0.0
3465	0.0	0.0	0.0
3466	0.0	0.0	0.0
3467	0.0	0.0	0.0
3468	0.0	0.0	0.0
3469	0.0	0.0	0.0
3470	0.0	0.0	0.0
3471	0.0	0.0	0.0
3472	0.0	0.0	0.0
3473	0.0	0.0	0.0
3474	0.0	0.0	0.0
3475	0.0	0.0	0.0
3476	0.0	0.0	0.0
3477	0.0	0.0	0.0
3478	0.0	0.0	0.0
3479	0.0	0.0	0.0
3480	0.0	0.0	0.0
3481	0.0	0.0	0.0
3482	0.0	0.0	0.0
3483	0.0	0.0	0.0
3484	0.0	0.0	0.0
3485	0.0	0.0	0.0
3486	0.0	0.0	0.0
3487	0.0	0.0	0.0
3488	0.0	0.0	0.0
3489	0.0	0.0	0.0
3490	0.0	0.0	0.0
3491	0.0	0.0	0.0
3492	0.0	0.0	0.0
3493	0.0	0.0	0.0
3494	0.0	0.0	0.0
3495	0.0	0.0	0.0
3496	0.0	0.0	0.0
3497	0.0	0.0	0.0
3498	0.0	0.0	0.0
3499	0.0	0.0	0.0
3500	0.0	0.0	0.0
3501	0.0	0.0	0.0
3502	0.0	0.0	0.0
3503	0.0	0.0	0.0
3504	0.0	0.0	0.0
3505	0.0	0.0	0.0
3506	0.0	0.0	0.0
3507	0.0	0.0	0.0
3508	0.0	0.0	0.0
3509	0.0	0.0	0.0
3510	0.0	0.0	0.0
3511	0.0	0.0	0.0
3512	0.0	0.0	0.0
3513	0.0	0.0	0.0
3514	0.0	0.0	0.0
3515	0.0	0.0	0.0
3516	0.0	0.0	0.0
3517	0.0	0.0	0.0
3518	0.0	0.0	0.0
3519	0.0	0.0	0.0
3520	0.0	0.0	0.0
3521	0.0	0.0	0.0
3522	0.0	0.0	0.0
3523	0.0	0.0	0.0
3524	0.0	0.0	0.0
3525	0.0	0.0	0.0
3526	0.0	0.0	0.0
3527	0.0	0.0	0.0
3528	0.0	0.0	0.0
3529	0.0	0.0	0.0
3530	0.0	0.0	0.0
3531	0.0	0.0	0.0
3532	0.0	0.0	0.0
3533	0.0	0.0	0.0
3534	0.0	0.0	0.0
3535	0.0	0.0	0.0
3536	0.0	0.0	0.0
3537	0.0	0.0	0.0
3538	0.0	0.0	0.0
3539	0.0	0.0	0.0
3540	0.0	0.0	0.0
3541	0.0	0.0	0.0
3542	0.0	0.0	0.0
3543	0.0	0.0	0.0
3544	0.0	0.0	0.0
3545	0.0	0.0	0.0
3546	0.0	0.0	0.0
3547	0.0	0.0	0.0
3548	0.0	0.0	0.0
3549	0.0	0.0	0.0
3550	0.0	0.0	0.0
3551	0.0	0.0	0.0
3552	0.0	0.0	0.0
3553	0.0	0.0	0.0
3554	0.0	0.0	0.0
3555	0.0	0.0	0.0
3556	0.0	0.0	0.0
3557	0.0	0.0	0.0
3558	0.0	0.0	0.0
3559	0.0	0.0	0.0
3560	0.0	0.0	0.0
3561	0.0	0.0	0.0
3562	0.0	0.0	0.0
3563	0.0	0.0	0.0
3564	0.0	0.0	0.0
3565	0.0	0.0	0.0
3566	0.0	0.0	0.0
3567	0.0	0.0	0.0
3568	0.0	0.0	0.0
3569	0.0	0.0	0.0
3570	0.0	0.0	0.0
3571	0.0	0.0	0.0
3572	0.0	0.0	0.0
3573	0.0	0.0	0.0
3574	0.0	0.0	0.0
3575	0.0	0.0	0.0
3576	0.0	0.0	0.0
3577	0.0	0.0	0.0
3578	0.0	0.0	0.0
3579	0.0	0.0	0.0
3580	0.0	0.0	0.0
3581	0.0	0.0	0.0
3582	0.0	0.0	0.0
3583	0.0	0.0	0.0
3584	0.0	0.0	0.0
3585	0.0	0.0	0.0
3586	0.0	0.0	0.0
3587	0.0	0.0	0.0
3588	0.0	0.0	0.0
3589	0.0	0.0	0.0
3590	0.0	0.0	0.0
3591	0.0	0.0	0.0
3592	0.0	0.0	0.0
3593	0.0	0.0	0.0
3594	0.0	0.0	0.0
3595	0.0	0.0	0.0
3596	0.0	0.0	0.0
3597	0.0	0.0	0.0
3598	0.0	0.0	0.0
3599	0.0	0.0	0.0
3600	0.0	0.0	0.0
3601	0.0	0.0	0.0
3602	0.0	0.0	0.0
3603	0.0	0.0	0.0
3604	0.0	0.0	0.0
3605	0.0	0.0	0.0
3606	0.0	0.0	0.0
3607	0.0	0.0	0.0
3608	0.0	0.0	0.0
3609	0.0	0.0	0.0
3610	0.0	0.0	0.0
3611	0.0	0.0	0.0
3612	0.0	0.0	0.0
3613	0.0	0.0	0.0
3614	0.0	0.0	0.0
3615	0.0	0.0	0.0
3616	0.0	0.0	0.0
3617	0.0	0.0	0.0
3618	0.0	0.0	0.0
3619	0.0	0.0	0.0
3620	0.0	0.0	0.0
3621	0.0	0.0	0.0
3622	0.0	0.0	0.0
3623	0.0	0.0	0.0
3624	0.0	0.0	0.0
3625	0.0	0.0	0.0
3626	0.0	0.0	0.0
3627	0.0	0.0	0.0
3628	0.0	0.0	0.0
3629	0.0	0.0	0.0
3630	0.0	0.0	0.0
3631	0.0	0.0	0.0
3632	0.0	0.0	0.0
3633	0.0	0.0	0.0
3634	0.0	0.0	0.0
3635	0.0	0.0	0.0
3636	0.0	0.0	0.0
3637	0.0	0.0	0.0
3638	0.0	0.0	0.0
3639	0.0	0.0	0.0
3640	0.0	0.0	0.0
3641	0.0	0.0	0.0
3642	0.0	0.0	0.0
3643	0.0	0.0	0.0
3644	0.0	0.0	0.0
3645	0.0	0.0	0.0
3646	0.0	0.0	0.0
3647	0.0	0.0	0.0
3648	0.0	0.0	0.0
3649	0.0	0.0	0.0
3650	0.0	0.0	0.0
3651	0.0	0.0	0.0
3652	0.0	0.0	0.0
3653	0.0	0.0	0.0
3654	0.0	0.0	0.0
3655	0.0	0.0	0.0
3656	0.0	0.0	0.0
3657	0.0	0.0	0.0
3658	0.0	0.0	0.0
3659	0.0	0.0	0.0
3660	0.0	0.0	0.0
3661	0.0	0.0	0.0
3662	0.0	0.0	0.0
3663	0.0	0.0	0.0
3664	0.0	0.0	0.0
3665	0.0	0.0	0.0
3666	0.0	0.0	0.0
3667	0.0	0.0	0.0
3668	0.0	0.0	0.0
3669	0.0	0.0	0.0
3670	0.0	0.0	0.0
3671	0.0	0.0	0.0
3672	0.0	0.0	0.0
3673	0.0	0.0	0.0
3674	0.0	0.0	0.0
3675	0.0	0.0	0.0
3676	0.0	0.0	0.0
3677	0.0	0.0	0.0
3678	0.0	0.0	0.0
3679	0.0	0.0	0.0
3680	0.0	0.0	0.0
3681	0.0	0.0	0.0
3682	0.0	0.0	0.0
3683	0.0	0.0	0.0
3684	0.0	0.0	0.0
3685	0.0	0.0	0.0
3686	0.0	0.0	0.0
3687	0.0	0.0	0.0
3688	0.0	0.0	0.0
3689	0.0	0.0	0.0
3690	0.0	0.0	0.0
3691	0.0	0.0	0.0
3692	0.0	0.0	0.0
3693	0.0	0.0	0.0
3694	0.0	0.0	0.0
3695	0.0	0.0	0.0
3696	0.0	0.0	0.0
3697	0.0	0.0	0.0
3698	0.0	0.0	0.0
3699	0.0	0.0	0.0
3700	0.0	0.0	0.0
3701	0.0	0.0	0.0
3702	0.0	0.0	0.0
3703	0.0	0.0	0.0
3704	0.0	0.0	0.0
3705	0.0	0.0	0.0
3706	0.0	0.0	0.0
3707	0.0	0.0	0.0
3708	0.0	0.0	0.0
3709	0.0	0.0	0.0
3710	0.0	0.0	0.0
3711	0.0	0.0	0.0
3712	0.0	0.0	0.0
3713	0.0	0.0	0.0
3714	0.0	0.0	0.0
3715	0.0	0.0	0.0
3716	0.0	0.0	0.0
3717	0.0	0.0	0.0
3718	0.0	0.0	0.0
3719	0.0	0.0	0.0
3720	0.0	0.0	0.0
3721	0.0	0.0	0.0
3722	0.0	0.0	0.0
