time [h]	EFH1 [W]
7709	7565.96
7710	7681.11
7711	7383.72
7712	6841.69
7713	5766.91
7714	4776.21
7715	4398.69
7716	3866.82
7717	3428.69
7718	3665.14
7719	4372.40
7720	5235.61
7721	5317.68
7722	5178.53
7723	5100.10
7724	5323.96
7725	4611.54
7726	4794.58
7727	304.99
7728	319.79
7729	333.69
7730	342.13
7731	364.32
7732	386.67
7733	7480.74
7734	7404.43
7735	6738.03
7736	6611.07
7737	6357.19
7738	5862.31
7739	5644.23
7740	4872.82
7741	4093.66
7742	3540.91
7743	4339.57
7744	4841.91
7745	4877.40
7746	4640.82
7747	4569.17
7748	5226.50
7749	4648.95
7750	5016.19
7751	339.23
7752	367.33
7753	391.88
7754	401.73
7755	405.44
7756	525.84
7757	7539.70
7758	7690.92
7759	7367.97
7760	6580.66
7761	4682.15
7762	3707.80
7763	3008.18
7764	2656.25
7765	2488.31
7766	2652.69
7767	3668.98
7768	4695.08
7769	5253.35
7770	5383.17
7771	5366.86
7772	6041.66
7773	5661.20
7774	5891.88
7775	398.70
7776	426.29
7777	501.55
7778	699.17
7779	875.20
7780	1073.97
7781	7613.14
7782	7693.93
7783	7499.56
7784	7354.83
7785	6245.31
7786	5445.17
7787	4457.36
7788	3833.94
7789	3503.49
7790	3695.27
7791	4827.68
7792	5624.75
7793	6030.52
7794	6062.05
7795	5950.32
7796	6431.89
7797	6179.68
7798	6473.05
7799	433.99
7800	460.46
7801	580.17
7802	851.21
7803	1104.21
7804	1396.79
7805	7644.40
7806	7693.93
7807	7524.40
7808	7536.85
7809	6965.48
7810	6407.20
7811	6023.26
7812	5783.72
7813	5883.56
7814	6021.94
7815	6204.06
7816	6323.18
7817	6311.86
7818	6018.48
7819	5748.08
7820	6105.08
7821	5529.40
7822	5629.91
7823	355.93
7824	370.81
7825	383.25
7826	398.61
7827	464.65
7828	573.93
7829	7518.76
7830	7664.09
7831	7259.10
7832	7048.94
7833	6642.23
7834	6322.83
7835	6014.18
7836	5803.93
7837	5698.21
7838	5716.86
7839	5789.04
7840	5611.67
7841	5523.60
7842	5346.28
7843	5007.72
7844	5300.17
7845	4507.78
7846	4627.26
7847	279.24
7848	283.02
7849	284.03
7850	288.82
7851	291.29
7852	291.42
7853	7281.69
7854	6635.30
7855	5398.12
7856	5050.91
7857	4515.92
7858	4238.85
7859	3981.40
7860	3844.43
7861	3758.38
7862	3516.89
7863	3664.13
7864	3857.81
7865	3750.58
7866	3683.91
7867	3539.18
7868	4259.38
7869	3791.29
7870	4192.62
7871	261.89
7872	279.52
7873	289.12
7874	293.59
7875	298.83
7876	301.23
7877	7307.49
7878	6859.20
7879	5950.62
7880	5559.45
7881	4755.90
7882	4159.81
7883	3858.14
7884	3413.80
7885	3353.53
7886	3489.61
7887	3586.91
7888	3839.16
7889	4086.26
7890	4235.17
7891	4436.72
7892	5115.85
7893	4604.03
7894	4800.44
7895	317.73
7896	342.70
7897	351.19
7898	360.37
7899	374.29
7900	390.57
7901	7511.73
7902	7574.62
7903	6886.71
7904	6372.32
7905	5564.63
7906	4936.67
7907	4461.78
7908	4180.30
7909	4064.58
7910	3731.82
7911	4073.13
7912	4431.54
7913	4693.45
7914	4759.50
7915	4885.23
7916	5450.32
7917	4952.23
7918	5224.15
7919	337.67
7920	352.01
7921	367.88
7922	385.58
7923	431.21
7924	628.34
7925	7552.35
7926	7686.66
7927	7331.38
7928	7263.69
7929	6732.20
7930	6131.97
7931	5575.05
7932	5043.74
7933	4781.78
7934	4883.14
7935	5158.25
7936	5432.72
7937	5585.27
7938	5516.71
7939	5467.92
7940	5862.91
7941	5526.60
7942	5874.02
7943	375.63
7944	407.11
7945	426.45
7946	501.10
7947	742.73
7948	936.66
7949	7588.13
7950	7693.93
7951	7451.87
7952	7553.43
7953	7528.15
7954	7320.22
7955	7154.68
7956	6939.22
7957	6684.11
7958	6524.90
7959	6624.39
7960	6559.15
7961	6343.34
7962	6072.72
7963	5885.76
7964	6304.67
7965	5770.36
7966	5927.03
7967	368.66
7968	399.68
7969	426.18
7970	563.71
7971	798.70
7972	953.85
7973	7588.21
7974	7693.93
7975	7412.21
7976	7525.42
7977	7445.59
7978	7065.86
7979	6851.95
7980	7031.80
7981	6910.87
7982	6814.57
7983	6887.19
7984	6852.02
7985	6701.84
7986	6350.92
7987	6007.96
7988	6367.12
7989	5757.42
7990	5764.99
7991	341.99
7992	342.33
7993	345.32
7994	356.69
7995	359.68
7996	390.86
7997	7486.91
7998	7593.63
7999	6786.61
8000	6316.00
8001	5647.87
8002	5264.69
8003	5253.47
8004	5201.45
8005	5155.23
8006	5185.32
8007	5297.07
8008	5353.40
8009	5306.40
8010	4961.55
8011	4618.38
8012	4955.65
8013	4290.83
8014	4437.32
8015	261.61
8016	268.57
8017	281.80
8018	288.76
8019	295.73
8020	295.58
8021	7267.46
8022	6628.13
8023	5508.82
8024	5276.29
8025	4711.09
8026	4318.09
8027	3822.56
8028	3089.14
8029	2863.99
8030	3024.83
8031	3514.51
8032	4054.13
8033	4198.21
8034	4206.99
8035	3979.52
8036	4528.77
8037	3889.75
8038	4021.41
8039	243.60
8040	259.75
8041	268.69
8042	279.40
8043	287.24
8044	284.93
8045	7120.73
8046	6275.20
8047	5252.80
8048	4902.92
8049	4299.22
8050	4216.47
8051	4054.40
8052	3770.86
8053	3982.66
8054	4156.13
8055	4009.77
8056	3965.04
8057	3905.21
8058	3733.84
8059	3566.59
8060	4079.03
8061	3293.23
8062	3369.10
8063	198.48
8064	209.61
8065	215.90
8066	218.17
8067	229.57
8068	246.25
8069	6720.69
8070	5605.12
8071	4575.64
8072	4427.43
8073	4418.00
8074	4142.23
8075	3659.62
8076	3515.18
8077	3033.34
8078	3463.04
8079	4244.67
8080	4517.95
8081	4675.59
8082	4582.63
8083	4220.67
8084	4615.29
8085	4142.06
8086	4399.66
8087	272.12
8088	278.51
8089	287.31
8090	296.95
8091	292.59
8092	307.93
8093	7293.75
8094	6607.87
8095	5572.87
8096	5215.99
8097	3963.31
8098	3313.45
8099	3007.69
8100	3131.14
8101	3331.33
8102	3489.66
8103	3857.37
8104	4029.75
8105	4020.08
8106	3794.98
8107	3617.59
8108	4251.69
8109	3672.67
8110	3931.09
8111	262.82
8112	284.53
8113	288.80
8114	291.62
8115	291.76
8116	291.82
8117	7139.71
8118	6232.57
8119	4998.80
8120	4806.02
8121	4403.33
8122	4071.57
8123	3863.46
8124	3761.48
8125	3755.94
8126	3798.94
8127	3859.44
8128	3830.89
8129	3768.67
8130	3559.12
8131	3303.73
8132	3783.59
8133	3126.15
8134	3256.51
8135	189.06
8136	205.97
8137	213.73
8138	226.76
8139	245.19
8140	243.82
8141	6512.65
8142	5312.63
8143	4410.36
8144	4125.39
8145	2959.17
8146	2541.16
8147	2690.13
8148	2748.41
8149	3176.22
8150	3537.41
8151	3741.85
8152	3767.91
8153	3705.66
8154	3474.88
8155	3271.91
8156	3813.96
8157	3114.93
8158	3228.67
8159	194.33
8160	201.75
8161	206.60
8162	212.89
8163	218.10
8164	216.72
8165	5976.81
8166	4656.96
8167	3620.49
8168	3412.00
8169	2399.84
8170	2138.74
8171	1793.77
8172	1495.01
8173	1644.17
8174	2524.95
8175	3440.69
8176	3603.70
8177	3563.39
8178	3416.43
8179	3356.10
8180	3876.76
8181	3210.48
8182	3371.76
8183	225.42
8184	250.62
8185	259.24
8186	259.01
8187	260.50
8188	265.64
8189	6827.78
8190	5805.84
8191	4913.73
8192	4716.59
8193	3974.12
8194	3599.12
8195	3351.17
8196	3642.42
8197	3550.32
8198	3605.59
8199	3997.70
8200	4452.69
8201	4508.40
8202	4495.41
8203	4276.29
8204	4755.73
8205	4158.51
8206	4499.70
8207	313.83
8208	359.92
8209	398.19
8210	424.32
8211	551.60
8212	773.25
8213	7576.58
8214	7693.93
8215	7395.02
8216	7496.88
8217	7006.67
8218	6423.30
8219	5858.11
8220	5605.68
8221	5689.48
8222	5772.79
8223	5884.35
8224	5908.25
8225	5738.63
8226	5551.54
8227	5449.37
8228	5798.52
8229	5067.33
8230	5093.58
8231	314.79
8232	331.53
8233	341.06
8234	355.23
8235	369.23
8236	437.19
8237	7512.32
8238	7637.37
8239	7059.36
8240	6790.75
8241	6099.64
8242	5455.59
8243	4791.76
8244	4593.55
8245	4596.94
8246	4679.41
8247	5094.61
8248	5276.82
8249	5337.35
8250	5247.94
8251	5118.49
8252	5662.21
8253	5128.71
8254	5399.58
8255	342.61
8256	356.82
8257	373.33
8258	392.11
8259	440.44
8260	556.84
8261	7519.40
8262	7671.19
8263	7222.80
8264	7034.23
8265	6848.76
8266	6466.75
8267	6043.11
8268	5786.97
8269	5645.11
8270	5757.10
8271	5781.03
8272	5623.54
8273	5479.19
8274	5173.61
8275	4904.59
8276	5302.03
8277	4718.42
8278	4928.68
8279	302.95
8280	323.55
8281	337.94
8282	341.62
8283	355.10
8284	369.25
8285	7499.26
8286	7637.36
8287	7003.32
8288	6858.80
8289	6353.60
8290	6271.64
8291	5983.17
8292	5827.62
8293	5862.94
8294	5887.10
8295	5872.85
8296	5798.73
8297	5946.56
8298	5809.90
8299	5552.93
8300	5975.12
8301	5345.23
8302	5488.97
8303	361.04
8304	392.09
8305	400.42
8306	403.36
8307	498.48
8308	681.30
8309	7543.98
8310	7693.93
8311	7368.54
8312	7348.03
8313	7133.31
8314	7032.72
8315	6712.63
8316	6107.16
8317	5900.76
8318	6018.91
8319	6329.23
8320	6412.64
8321	6338.61
8322	6199.22
8323	6083.06
8324	6349.10
8325	5849.78
8326	6164.19
8327	385.40
8328	390.65
8329	395.19
8330	421.83
8331	566.65
8332	770.51
8333	7558.88
8334	7693.93
8335	7371.76
8336	7430.49
8337	7184.12
8338	7117.60
8339	7025.19
8340	6903.03
8341	6903.42
8342	6920.07
8343	6885.24
8344	6804.22
8345	6851.15
8346	6634.63
8347	6370.81
8348	6870.66
8349	6590.08
8350	7040.93
8351	484.83
8352	502.24
8353	704.88
8354	931.24
8355	1074.64
8356	1184.29
8357	7595.77
8358	7693.93
8359	7444.87
8360	7548.14
8361	7469.72
8362	7178.41
8363	6715.28
8364	6388.59
8365	5999.32
8366	5803.85
8367	6401.91
8368	6821.27
8369	6703.52
8370	6772.68
8371	6564.37
8372	6662.32
8373	5974.91
8374	6076.19
8375	378.23
8376	404.19
8377	419.67
8378	472.76
8379	628.69
8380	860.77
8381	7564.68
8382	7693.93
8383	7423.28
8384	7519.14
8385	7272.27
8386	6582.44
8387	6123.88
8388	5934.06
8389	6033.03
8390	5702.42
8391	6360.37
8392	6692.34
8393	6672.59
8394	6537.74
8395	6276.51
8396	6449.77
8397	5907.97
8398	6059.71
8399	375.02
8400	393.92
8401	407.87
8402	504.48
8403	680.38
8404	852.60
8405	7567.82
8406	7693.93
8407	7414.99
8408	7551.75
8409	7557.50
8410	7517.47
8411	7448.14
8412	7350.96
8413	7324.92
8414	7382.79
8415	7306.60
8416	7244.70
8417	7193.05
8418	7155.92
8419	7031.56
8420	7368.96
8421	7010.84
8422	6915.47
8423	430.45
8424	443.66
8425	536.13
8426	714.71
8427	872.43
8428	1047.26
8429	7574.81
8430	7693.93
8431	7402.83
8432	7514.10
8433	7423.46
8434	7179.71
8435	6931.14
8436	6614.70
8437	6568.54
8438	6535.56
8439	6513.45
8440	6378.31
8441	6146.52
8442	5836.86
8443	5556.19
8444	5906.64
8445	5251.27
8446	5317.69
8447	297.55
8448	304.96
8449	322.75
8450	333.90
8451	340.68
8452	349.99
8453	7475.56
8454	7614.15
8455	6915.65
8456	6585.88
8457	5814.73
8458	5428.74
8459	5135.72
8460	4882.13
8461	4832.53
8462	5006.57
8463	5382.93
8464	5409.37
8465	5269.97
8466	5039.11
8467	4915.51
8468	5438.15
8469	4868.69
8470	5018.61
8471	307.99
8472	323.42
8473	318.98
8474	327.71
8475	333.92
8476	333.81
8477	7461.55
8478	7474.26
8479	6595.01
8480	6562.88
8481	6359.04
8482	6068.26
8483	5765.92
8484	5489.79
8485	5643.34
8486	5940.01
8487	6076.10
8488	6198.48
8489	6423.05
8490	6120.64
8491	5849.18
8492	6303.10
8493	5818.72
8494	6112.53
8495	398.76
8496	428.75
8497	447.76
8498	547.06
8499	765.24
8500	966.32
8501	7591.70
8502	7693.93
8503	7449.42
8504	7571.78
8505	7568.27
8506	7340.96
8507	6772.86
8508	6471.18
8509	6367.35
8510	6655.84
8511	6859.63
8512	6813.68
8513	6754.49
8514	6579.22
8515	6525.95
8516	6824.31
8517	6291.28
8518	6282.73
8519	383.54
8520	405.05
8521	414.36
8522	529.14
8523	672.04
8524	702.90
8525	7522.21
8526	7693.93
8527	7327.61
8528	7220.41
8529	6537.41
8530	6156.47
8531	5822.62
8532	5573.12
8533	5378.53
8534	5034.03
8535	5027.93
8536	5184.02
8537	4979.04
8538	4751.77
8539	4343.94
8540	4758.18
8541	3975.30
8542	3966.78
8543	216.88
8544	229.25
8545	232.67
8546	231.86
8547	233.70
8548	234.57
8549	6659.71
8550	5453.04
8551	4571.38
8552	4296.40
8553	3736.56
8554	3452.44
8555	3342.36
8556	2589.00
8557	2668.60
8558	2971.25
8559	2997.54
8560	2962.74
8561	2961.42
8562	2850.96
8563	3007.31
8564	3716.97
8565	3303.92
8566	3748.14
8567	240.55
8568	276.57
8569	303.38
8570	321.76
8571	332.02
8572	335.89
8573	7440.61
8574	7353.91
8575	6435.68
8576	6193.32
8577	6066.11
8578	5967.28
8579	5946.14
8580	5815.37
8581	5753.76
8582	5744.61
8583	5948.96
8584	5968.55
8585	5991.03
8586	5977.27
8587	5784.74
8588	6035.55
8589	5415.01
8590	5419.73
8591	346.31
8592	354.91
8593	354.13
8594	362.58
8595	368.27
8596	404.30
8597	7496.76
8598	7634.04
8599	7082.32
8600	6814.06
8601	5445.91
8602	4666.10
8603	4479.77
8604	4798.52
8605	4653.00
8606	4991.44
8607	5464.30
8608	5736.52
8609	5923.58
8610	5829.48
8611	5575.89
8612	5982.25
8613	5876.09
8614	6206.09
8615	401.61
8616	421.77
8617	430.00
8618	462.47
8619	495.11
8620	601.67
8621	7504.87
8622	7643.50
8623	7133.57
8624	6848.56
8625	6097.24
8626	5408.30
8627	5361.30
8628	5581.42
8629	5750.83
8630	5831.63
8631	6300.23
8632	6531.95
8633	6564.37
8634	6134.69
8635	5969.04
8636	6490.92
8637	6009.48
8638	6238.08
8639	396.70
8640	407.37
8641	420.65
8642	549.61
8643	830.05
8644	1024.77
8645	7605.01
8646	7693.93
8647	7454.56
8648	7563.25
8649	7043.61
8650	6177.04
8651	6278.99
8652	6475.11
8653	6515.16
8654	6527.28
8655	6773.84
8656	6919.23
8657	6915.98
8658	6675.54
8659	6594.92
8660	7116.81
8661	6876.73
8662	6954.58
8663	420.36
8664	391.98
8665	357.25
8666	327.83
8667	311.25
8668	308.83
8669	7386.94
8670	7082.01
8671	5785.95
8672	5513.78
8673	5223.69
8674	4918.37
8675	4770.50
8676	4328.97
8677	4062.26
8678	4075.13
8679	4308.55
8680	4457.22
8681	4490.03
8682	4281.85
8683	4007.51
8684	4782.77
8685	4317.12
8686	4266.70
8687	255.16
8688	285.51
8689	310.78
8690	332.61
8691	353.58
8692	374.42
8693	7510.68
8694	7654.66
8695	7103.83
8696	6712.67
8697	5731.45
8698	5339.85
8699	4977.32
8700	4738.17
8701	4624.89
8702	4263.73
8703	4782.69
8704	5453.01
8705	5610.07
8706	5588.08
8707	5484.13
8708	6075.34
8709	5583.29
8710	5749.08
8711	372.14
8712	397.73
8713	407.29
8714	418.88
8715	594.96
8716	856.68
8717	7573.25
8718	7693.93
8719	7414.24
8720	7535.75
8721	7272.08
8722	6440.38
8723	5314.97
8724	4567.99
8725	4481.22
8726	4838.96
8727	5475.04
8728	6000.18
8729	6030.83
8730	5927.49
8731	5933.75
8732	6502.66
8733	5995.30
8734	6238.82
8735	405.43
8736	417.31
8737	427.03
8738	574.64
8739	746.82
8740	862.41
8741	7563.54
8742	7693.93
8743	7363.45
8744	7386.23
8745	6937.66
8746	6553.43
8747	6166.42
8748	6112.20
8749	6180.43
8750	6216.68
8751	6286.18
8752	6392.06
8753	6399.91
8754	6171.83
8755	5888.64
8756	6155.08
8757	5537.72
8758	5766.45
8759	372.11
