time [h]	MFH4.0 [W]
7583	1674.36
7584	1741.81
7585	1828.99
7586	1935.20
7587	2011.07
7588	2091.54
7589	36105.55
7590	29034.77
7591	23976.83
7592	21673.52
7593	14616.76
7594	13219.56
7595	14412.68
7596	14914.77
7597	13144.59
7598	14522.11
7599	16619.94
7600	18337.17
7601	19043.57
7602	17414.22
7603	15623.52
7604	21287.15
7605	17343.12
7606	18905.17
7607	1799.48
7608	1912.45
7609	1991.91
7610	1998.45
7611	2051.23
7612	2177.97
7613	39119.44
7614	32081.24
7615	25398.42
7616	24912.63
7617	21746.57
7618	21374.06
7619	19726.33
7620	18511.66
7621	18499.59
7622	18083.89
7623	18109.38
7624	18485.75
7625	17169.86
7626	14372.36
7627	11976.66
7628	16744.78
7629	11771.17
7630	13690.41
7631	1376.50
7632	1683.54
7633	1761.24
7634	1742.61
7635	1824.20
7636	1868.96
7637	35446.98
7638	29565.41
7639	23733.78
7640	20974.35
7641	19339.88
7642	17943.01
7643	15489.58
7644	14121.29
7645	15193.15
7646	16630.97
7647	17477.89
7648	16847.32
7649	16671.30
7650	14917.22
7651	12584.31
7652	17518.55
7653	12187.50
7654	13447.54
7655	1189.37
7656	1278.86
7657	1320.59
7658	1351.85
7659	1348.49
7660	1312.88
7661	27368.92
7662	22886.02
7663	16683.86
7664	12966.34
7665	11230.49
7666	11211.99
7667	9971.73
7668	8517.08
7669	7165.56
7670	7220.08
7671	9838.09
7672	12565.29
7673	12899.43
7674	10361.43
7675	9088.91
7676	13629.57
7677	8948.46
7678	9950.34
7679	1020.61
7680	1130.84
7681	1273.76
7682	1474.54
7683	1601.77
7684	1616.96
7685	31209.14
7686	27082.94
7687	21596.69
7688	18833.41
7689	14703.58
7690	12577.65
7691	11602.13
7692	10596.80
7693	8103.38
7694	8555.89
7695	10994.54
7696	16045.58
7697	17984.32
7698	19036.69
7699	17876.18
7700	22511.56
7701	17792.35
7702	21200.10
7703	2267.80
7704	2518.12
7705	2872.23
7706	3040.86
7707	3075.32
7708	3131.89
7709	45361.54
7710	43552.87
7711	39274.05
7712	35316.27
7713	28879.30
7714	24878.59
7715	23726.44
7716	20835.35
7717	18829.62
7718	18460.82
7719	21232.16
7720	26873.77
7721	27227.01
7722	25737.04
7723	24156.53
7724	27353.41
7725	21827.53
7726	23589.12
7727	2200.66
7728	2308.88
7729	2411.16
7730	2466.59
7731	2634.63
7732	2743.95
7733	42946.43
7734	38492.20
7735	33071.79
7736	33706.32
7737	32900.62
7738	30117.50
7739	29492.93
7740	26396.36
7741	21359.45
7742	17505.90
7743	21509.16
7744	24512.20
7745	24495.06
7746	22191.26
7747	20823.27
7748	27145.35
7749	22576.45
7750	25211.38
7751	2488.97
7752	2695.59
7753	2867.93
7754	2918.15
7755	2793.78
7756	2752.94
7757	44872.68
7758	43338.37
7759	38038.63
7760	31917.19
7761	24906.08
7762	22869.91
7763	20095.31
7764	17498.17
7765	15306.71
7766	14112.63
7767	17771.72
7768	23437.34
7769	26806.75
7770	26675.18
7771	25202.84
7772	31443.99
7773	28028.05
7774	29860.58
7775	2876.06
7776	3091.17
7777	3366.44
7778	3392.36
7779	3338.39
7780	3423.96
7781	46469.04
7782	46748.92
7783	44030.71
7784	39243.75
7785	33367.63
7786	30770.90
7787	27588.99
7788	25599.72
7789	22203.78
7790	20586.72
7791	25094.03
7792	29807.49
7793	32147.68
7794	31456.51
7795	29532.94
7796	34363.04
7797	31916.86
7798	34331.31
7799	3217.28
7800	3415.14
7801	3464.32
7802	3513.06
7803	3628.52
7804	3729.32
7805	47019.42
7806	47164.82
7807	44997.76
7808	41959.92
7809	38089.42
7810	36007.94
7811	33869.74
7812	32243.63
7813	31967.40
7814	32307.87
7815	33270.37
7816	33975.52
7817	33854.36
7818	31211.39
7819	28300.44
7820	32496.85
7821	27956.33
7822	29025.83
7823	2569.78
7824	2673.19
7825	2753.13
7826	2863.79
7827	2842.61
7828	2804.90
7829	44555.07
7830	42719.54
7831	37165.45
7832	35847.54
7833	33607.16
7834	32599.73
7835	31065.15
7836	29867.33
7837	29315.72
7838	29614.54
7839	30280.95
7840	29122.32
7841	28405.72
7842	26546.27
7843	23173.19
7844	27028.86
7845	20952.99
7846	22231.29
7847	1943.76
7848	1950.52
7849	1932.03
7850	1952.36
7851	1958.93
7852	1949.61
7853	37829.91
7854	32184.23
7855	25439.87
7856	23596.98
7857	20293.24
7858	18897.80
7859	17480.17
7860	16789.38
7861	16211.28
7862	15010.09
7863	15764.66
7864	17287.88
7865	16188.87
7866	15208.04
7867	13749.67
7868	20072.39
7869	16253.15
7870	19116.75
7871	1773.04
7872	1888.21
7873	1934.92
7874	1956.04
7875	1991.37
7876	1993.79
7877	37830.14
7878	33055.37
7879	28762.40
7880	26829.24
7881	22499.60
7882	19349.55
7883	17836.20
7884	15747.73
7885	14683.04
7886	15324.26
7887	15497.63
7888	17151.72
7889	18433.00
7890	18741.66
7891	19188.30
7892	25762.39
7893	21542.47
7894	23304.01
7895	2243.96
7896	2432.74
7897	2473.79
7898	2524.39
7899	2623.72
7900	2701.30
7901	43635.56
7902	39279.95
7903	32354.17
7904	31179.78
7905	27596.96
7906	24664.22
7907	22355.11
7908	20685.19
7909	19821.24
7910	17732.12
7911	19298.98
7912	21289.14
7913	22679.05
7914	22299.67
7915	22042.69
7916	27595.53
7917	23338.64
7918	25566.19
7919	2385.71
7920	2474.84
7921	2570.79
7922	2691.80
7923	2827.73
7924	2935.60
7925	44993.66
7926	42745.73
7927	36817.94
7928	36513.92
7929	34096.43
7930	31409.37
7931	28685.52
7932	25538.72
7933	23771.27
7934	24162.37
7935	25635.79
7936	27230.45
7937	27833.80
7938	26562.78
7939	25152.59
7940	29571.80
7941	26398.81
7942	29193.60
7943	2665.92
7944	2908.97
7945	3049.88
7946	3106.53
7947	3207.17
7948	3277.28
7949	45983.94
7950	45776.00
7951	42531.82
7952	42196.57
7953	39735.15
7954	37738.64
7955	36573.78
7956	34521.48
7957	33181.33
7958	32552.19
7959	33480.20
7960	33184.55
7961	31693.58
7962	29263.48
7963	27035.66
7964	31810.97
7965	27538.62
7966	29181.81
7967	2617.33
7968	2858.35
7969	3056.77
7970	3199.67
7971	3285.66
7972	3314.81
7973	46084.48
7974	45741.96
7975	40975.13
7976	40285.28
7977	39541.42
7978	37653.56
7979	36573.98
7980	36799.35
7981	35653.82
7982	35189.26
7983	36003.08
7984	35832.58
7985	34749.06
7986	31911.66
7987	28679.96
7988	33054.03
7989	28360.51
7990	29010.55
7991	2442.76
7992	2413.13
7993	2408.25
7994	2479.11
7995	2480.79
7996	2501.22
7997	42864.49
7998	38163.90
7999	31252.45
8000	30429.14
8001	28076.04
8002	26678.63
8003	26280.70
8004	25882.08
8005	25657.75
8006	25936.26
8007	26773.12
8008	27221.95
8009	26814.97
8010	23855.65
8011	20556.76
8012	24762.09
8013	19538.75
8014	21003.61
8015	1786.23
8016	1828.91
8017	1916.80
8018	1955.74
8019	1998.36
8020	1981.44
8021	37574.26
8022	32217.38
8023	26250.99
8024	25135.64
8025	21580.18
8026	19389.23
8027	16428.88
8028	13077.68
8029	11188.72
8030	11862.87
8031	14617.48
8032	18366.02
8033	18854.08
8034	18329.62
8035	16042.03
8036	21568.17
8037	16746.75
8038	17968.14
8039	1633.99
8040	1747.64
8041	1797.86
8042	1872.63
8043	1927.38
8044	1894.58
8045	35751.37
8046	30226.56
8047	24950.13
8048	23199.30
8049	19889.58
8050	18909.73
8051	17727.78
8052	16455.73
8053	17632.43
8054	19238.28
8055	18320.33
8056	18262.71
8057	17772.59
8058	16134.91
8059	14279.52
8060	19324.68
8061	13277.69
8062	14037.08
8063	1261.31
8064	1331.81
8065	1357.27
8066	1351.49
8067	1429.50
8068	1550.09
8069	31361.56
8070	25981.94
8071	19539.57
8072	19186.96
8073	19923.98
8074	18750.61
8075	17013.83
8076	16600.76
8077	14225.94
8078	15787.04
8079	20433.77
8080	22149.10
8081	22911.93
8082	21464.99
8083	17943.89
8084	22228.55
8085	17995.06
8086	20269.30
8087	1853.65
8088	1882.09
8089	1918.51
8090	1979.99
8091	1933.68
8092	2058.87
8093	37989.86
8094	31043.45
8095	25641.25
8096	24435.68
8097	18202.31
8098	15628.44
8099	14472.89
8100	14307.42
8101	15079.48
8102	15767.63
8103	17890.78
8104	18823.29
8105	18481.42
8106	16237.11
8107	14191.15
8108	20101.15
8109	15458.96
8110	17573.81
8111	1782.20
8112	1943.51
8113	1954.01
8114	1961.18
8115	1950.16
8116	1940.86
8117	36654.30
8118	29481.15
8119	22375.32
8120	21933.42
8121	20036.15
8122	18412.07
8123	17401.87
8124	16827.14
8125	16915.36
8126	17343.41
8127	17879.95
8128	17724.03
8129	17202.57
8130	15107.19
8131	12708.54
8132	17359.39
8133	12346.38
8134	13331.08
8135	1186.27
8136	1307.81
8137	1345.56
8138	1424.35
8139	1546.10
8140	1527.88
8141	29801.38
8142	24268.01
8143	18833.54
8144	17847.43
8145	13067.30
8146	11436.37
8147	11870.14
8148	11780.90
8149	13549.03
8150	15889.98
8151	17337.20
8152	17498.01
8153	16897.81
8154	14606.03
8155	12597.48
8156	17647.54
8157	12330.83
8158	13313.17
8159	1214.83
8160	1258.85
8161	1279.91
8162	1319.50
8163	1354.55
8164	1334.75
8165	26514.30
8166	21139.38
8167	14652.14
8168	13764.99
8169	10304.94
8170	10741.39
8171	10603.23
8172	8333.93
8173	7591.24
8174	10978.84
8175	15653.22
8176	16688.10
8177	16083.87
8178	14169.25
8179	13034.63
8180	17910.79
8181	12741.93
8182	14113.36
8183	1445.84
8184	1630.41
8185	1674.03
8186	1653.73
8187	1662.40
8188	1700.19
8189	33157.01
8190	27316.20
8191	22278.03
8192	21499.63
8193	17272.05
8194	15775.72
8195	14628.62
8196	15860.78
8197	15334.81
8198	15644.00
8199	17895.80
8200	21188.52
8201	21152.98
8202	20525.00
8203	18189.70
8204	23505.67
8205	18888.50
8206	21364.19
8207	2197.23
8208	2533.62
8209	2802.66
8210	2982.55
8211	3075.19
8212	3127.48
8213	45561.21
8214	44476.75
8215	40006.70
8216	39317.99
8217	35846.55
8218	32115.49
8219	29002.02
8220	27534.50
8221	28570.11
8222	29100.40
8223	29443.51
8224	29765.79
8225	28470.36
8226	26671.78
8227	25053.72
8228	29306.40
8229	23625.83
8230	24286.21
8231	2182.00
8232	2296.94
8233	2351.90
8234	2455.76
8235	2560.40
8236	2654.77
8237	43668.97
8238	39899.44
8239	33264.52
8240	32628.96
8241	30118.28
8242	27256.78
8243	24670.10
8244	23517.24
8245	22627.75
8246	22634.84
8247	25201.60
8248	26285.97
8249	26342.07
8250	24922.38
8251	22919.82
8252	28500.80
8253	24079.28
8254	26317.60
8255	2402.06
8256	2490.55
8257	2599.28
8258	2740.35
8259	2757.26
8260	2736.12
8261	43989.83
8262	40875.49
8263	34674.98
8264	34119.90
8265	33477.62
8266	31956.71
8267	29720.12
8268	28253.16
8269	27598.88
8270	28620.52
8271	28956.59
8272	27984.81
8273	26947.28
8274	24254.18
8275	21660.09
8276	26445.20
8277	21738.83
8278	23577.69
8279	2128.28
8280	2280.14
8281	2373.22
8282	2378.19
8283	2479.81
8284	2558.21
8285	43329.09
8286	39648.53
8287	32940.66
8288	33363.92
8289	31957.48
8290	31656.21
8291	29991.78
8292	29145.18
8293	29561.26
8294	29910.17
8295	29914.44
8296	29428.57
8297	30344.66
8298	28725.73
8299	25877.83
8300	30432.91
8301	25336.64
8302	26856.23
8303	2572.65
8304	2810.81
8305	2846.66
8306	2845.23
8307	2890.97
8308	2930.89
8309	44945.11
8310	43323.02
8311	37802.27
8312	36632.06
8313	35653.86
8314	35098.14
8315	33708.25
8316	31243.96
8317	30056.94
8318	30661.58
8319	32428.36
8320	32937.84
8321	32335.69
8322	30751.94
8323	28936.78
8324	32561.56
8325	28549.03
8326	31235.77
8327	2798.23
8328	2807.72
8329	2813.20
8330	2908.33
8331	2988.42
8332	3065.30
8333	45474.32
8334	44283.11
8335	38754.62
8336	38007.63
8337	36710.84
8338	36607.84
8339	35983.21
8340	35355.44
8341	35697.93
8342	36060.81
8343	36074.02
8344	35602.64
8345	35840.54
8346	33740.81
8347	30886.05
8348	35977.79
8349	33406.54
8350	37179.87
8351	3636.19
8352	3692.14
8353	3674.45
8354	3665.03
8355	3654.10
8356	3535.36
8357	46333.67
8358	46717.88
8359	43507.35
8360	42854.78
8361	38701.11
8362	36187.97
8363	34492.31
8364	32541.96
8365	30515.13
8366	28973.03
8367	32153.12
8368	35165.30
8369	33802.80
8370	33759.86
8371	31355.35
8372	33902.45
8373	28959.60
8374	30202.59
8375	2711.68
8376	2908.70
8377	3008.30
8378	2934.92
8379	2940.70
8380	3083.67
8381	45508.18
8382	45532.65
8383	41932.76
8384	40372.82
8385	36609.66
8386	33675.14
8387	31331.65
8388	29174.92
8389	30533.43
8390	29437.79
8391	32238.64
8392	34177.58
8393	33634.11
8394	32115.10
8395	29503.94
8396	32749.66
8397	28401.18
8398	29946.91
8399	2655.52
8400	2787.09
8401	2873.42
8402	3006.06
8403	3024.46
8404	3053.45
8405	45519.23
8406	44856.03
8407	40526.15
8408	41836.74
8409	41363.67
8410	40309.50
8411	39965.32
8412	38509.22
8413	38437.48
8414	39718.20
8415	38903.63
8416	37851.97
8417	36721.57
8418	35934.24
8419	34340.92
8420	38706.36
8421	35629.79
8422	35143.40
8423	3148.72
8424	3238.33
8425	3336.57
8426	3399.99
8427	3371.86
8428	3408.93
8429	45870.83
8430	45393.33
8431	40752.28
8432	40247.05
8433	38460.71
8434	36492.43
8435	34202.28
8436	32157.31
8437	32282.09
8438	32428.49
8439	32716.52
8440	32079.92
8441	30574.34
8442	27928.83
8443	25097.41
8444	29483.92
8445	24478.28
8446	25559.11
8447	2052.69
8448	2085.96
8449	2200.58
8450	2260.05
8451	2291.17
8452	2342.81
8453	41798.56
8454	37625.41
8455	31744.55
8456	30811.84
8457	27965.17
8458	26876.04
8459	25891.80
8460	24319.77
8461	23839.83
8462	24666.35
8463	26878.36
8464	27023.58
8465	25914.68
8466	23646.51
8467	21776.34
8468	27240.06
8469	22603.32
8470	24084.66
8471	2122.45
8472	2227.33
8473	2155.61
8474	2208.46
8475	2250.62
8476	2241.33
8477	40840.60
8478	36143.22
8479	30559.78
8480	31812.16
8481	31135.77
8482	29704.90
8483	28126.60
8484	26423.17
8485	27668.16
8486	29917.95
8487	30991.87
8488	31855.55
8489	33177.35
8490	30272.44
8491	27137.25
8492	31845.40
8493	27713.45
8494	29944.18
8495	2790.10
8496	3008.78
8497	3103.38
8498	3053.64
8499	3124.42
8500	3233.46
8501	45905.21
8502	45532.21
8503	41745.70
8504	42542.14
8505	41429.88
8506	38236.00
8507	36167.10
8508	33741.10
8509	32207.35
8510	33489.30
8511	34653.64
8512	34311.19
8513	33815.27
8514	32068.55
8515	30881.20
8516	34699.03
8517	30420.80
8518	31061.68
8519	2731.42
8520	2892.54
8521	2944.03
8522	3043.17
8523	3014.88
8524	2817.00
8525	44530.28
8526	42720.79
8527	37110.33
8528	35924.50
8529	31441.33
8530	29181.70
8531	27565.29
8532	26117.01
8533	25121.27
8534	23633.04
8535	23818.62
8536	25441.68
8537	23930.74
8538	21944.93
8539	18325.31
8540	23157.30
8541	17320.32
8542	17535.50
8543	1416.59
8544	1501.90
8545	1508.42
8546	1480.70
8547	1481.06
8548	1476.22
8549	30814.76
8550	25690.32
8551	20929.47
8552	19088.07
8553	16094.55
8554	14948.08
8555	14079.27
8556	11710.12
8557	10875.70
8558	11845.78
8559	11426.33
8560	11337.63
8561	11219.95
8562	10397.21
8563	10603.92
8564	16414.72
8565	12840.08
8566	15785.28
8567	1534.99
8568	1799.44
8569	1991.18
8570	2127.81
8571	2197.23
8572	2210.10
8573	39618.23
8574	34967.69
8575	29351.54
8576	29151.67
8577	29158.67
8578	29137.84
8579	29404.38
8580	28631.56
8581	28279.34
8582	28321.13
8583	29889.25
8584	29994.27
8585	29876.26
8586	29037.80
8587	26690.20
8588	30281.24
8589	25299.17
8590	25834.13
8591	2395.31
8592	2445.32
8593	2403.18
8594	2452.12
8595	2484.56
8596	2508.58
8597	42536.55
8598	38488.50
8599	32564.78
8600	32070.74
8601	26715.11
8602	24879.93
8603	24528.62
8604	24467.08
8605	23230.00
8606	24637.93
8607	27323.48
8608	28950.16
8609	29992.28
8610	28639.66
8611	25757.54
8612	30139.20
8613	28544.55
8614	31329.62
8615	2858.62
8616	3014.67
8617	3061.64
8618	2923.11
8619	2728.58
8620	2698.09
8621	43760.10
8622	40236.60
8623	33910.99
8624	32862.75
8625	29685.23
8626	27335.42
8627	27203.27
8628	28563.64
8629	29610.85
8630	30104.18
8631	32673.89
8632	34057.10
8633	34013.48
8634	30352.62
8635	28150.53
8636	33444.18
8637	29478.59
8638	31414.75
8639	2816.67
8640	2877.21
8641	2960.58
8642	3112.88
8643	3258.88
8644	3312.78
8645	46173.39
8646	46031.50
8647	41936.25
8648	41152.98
8649	37062.69
8650	34483.91
8651	33993.09
8652	33562.99
8653	33392.41
8654	33166.69
8655	34873.77
8656	35934.55
8657	35738.20
8658	33316.10
8659	31516.31
8660	36766.02
8661	34259.58
8662	35380.03
8663	2971.21
8664	2753.81
8665	2477.18
8666	2238.57
8667	2098.03
8668	2073.07
8669	39239.75
8670	33530.76
8671	26564.17
8672	25809.53
8673	24875.07
8674	23569.97
8675	23106.72
8676	21032.51
8677	19377.25
8678	19327.80
8679	20577.72
8680	21432.27
8681	21581.43
8682	19492.49
8683	16514.50
8684	23327.49
8685	19198.99
8686	19182.52
8687	1688.86
8688	1913.23
8689	2089.79
8690	2252.50
8691	2419.54
8692	2588.73
8693	43371.05
8694	40253.76
8695	34298.03
8696	32469.41
8697	27326.93
8698	25793.04
8699	24123.53
8700	22542.84
8701	21961.75
8702	19962.45
8703	22384.27
8704	26651.45
8705	27148.73
8706	26478.62
8707	24806.89
8708	30720.26
8709	26642.74
8710	28013.59
8711	2615.29
8712	2798.08
8713	2840.51
8714	2825.12
8715	2945.53
8716	3118.58
8717	45478.73
8718	44495.50
8719	40724.72
8720	40356.04
8721	35980.37
8722	30900.52
8723	25519.51
8724	21334.29
8725	20927.71
8726	23024.43
8727	26403.36
8728	29813.35
8729	29714.99
8730	28448.41
8731	27501.45
8732	33092.39
8733	28815.26
8734	30938.53
8735	2904.36
8736	2984.48
8737	3024.02
8738	3110.58
8739	3096.22
8740	3052.82
8741	45429.70
8742	43922.92
8743	37575.80
8744	36738.87
8745	34579.24
8746	33154.36
8747	31559.11
8748	30523.77
8749	30926.59
8750	31458.14
8751	32098.16
8752	32758.39
8753	32626.03
8754	30301.60
8755	27283.56
8756	31069.72
8757	26181.59
8758	28168.41
8759	2614.51
